Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,3/2/2017 13:00,2017,3,2,13,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 14:00,2017,3,2,14,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 15:00,2017,3,2,15,41,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 16:00,2017,3,2,16,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 17:00,2017,3,2,17,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 18:00,2017,3,2,18,37,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 19:00,2017,3,2,19,43,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 20:00,2017,3,2,20,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 21:00,2017,3,2,21,95,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 22:00,2017,3,2,22,68,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/2/2017 23:00,2017,3,2,23,105,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 0:00,2017,3,3,0,103,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 1:00,2017,3,3,1,89,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 2:00,2017,3,3,2,94,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 3:00,2017,3,3,3,108,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 4:00,2017,3,3,4,99,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 5:00,2017,3,3,5,102,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 6:00,2017,3,3,6,108,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 7:00,2017,3,3,7,98,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 8:00,2017,3,3,8,87,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 9:00,2017,3,3,9,103,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 10:00,2017,3,3,10,113,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 11:00,2017,3,3,11,104,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 12:00,2017,3,3,12,90,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 13:00,2017,3,3,13,79,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 14:00,2017,3,3,14,88,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 15:00,2017,3,3,15,103,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 16:00,2017,3,3,16,116,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 17:00,2017,3,3,17,105,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 18:00,2017,3,3,18,93,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 19:00,2017,3,3,19,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 20:00,2017,3,3,20,72,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 21:00,2017,3,3,21,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 22:00,2017,3,3,22,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/3/2017 23:00,2017,3,3,23,52,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 0:00,2017,3,4,0,45,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 1:00,2017,3,4,1,39,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 2:00,2017,3,4,2,47,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 3:00,2017,3,4,3,59,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 4:00,2017,3,4,4,57,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 5:00,2017,3,4,5,59,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 6:00,2017,3,4,6,62,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 7:00,2017,3,4,7,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 8:00,2017,3,4,8,70,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 9:00,2017,3,4,9,75,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 10:00,2017,3,4,10,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 11:00,2017,3,4,11,86,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 12:00,2017,3,4,12,85,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 13:00,2017,3,4,13,92,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 14:00,2017,3,4,14,100,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 15:00,2017,3,4,15,104,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 16:00,2017,3,4,16,110,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 17:00,2017,3,4,17,125,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 18:00,2017,3,4,18,129,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 19:00,2017,3,4,19,142,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 20:00,2017,3,4,20,143,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 21:00,2017,3,4,21,154,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 22:00,2017,3,4,22,169,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/4/2017 23:00,2017,3,4,23,108,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 0:00,2017,3,5,0,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 1:00,2017,3,5,1,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 2:00,2017,3,5,2,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 3:00,2017,3,5,3,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 4:00,2017,3,5,4,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 5:00,2017,3,5,5,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 6:00,2017,3,5,6,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 7:00,2017,3,5,7,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 8:00,2017,3,5,8,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 9:00,2017,3,5,9,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 10:00,2017,3,5,10,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 11:00,2017,3,5,11,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 12:00,2017,3,5,12,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 13:00,2017,3,5,13,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 14:00,2017,3,5,14,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 15:00,2017,3,5,15,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 16:00,2017,3,5,16,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 17:00,2017,3,5,17,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 18:00,2017,3,5,18,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 19:00,2017,3,5,19,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 20:00,2017,3,5,20,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 21:00,2017,3,5,21,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 22:00,2017,3,5,22,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/5/2017 23:00,2017,3,5,23,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 0:00,2017,3,6,0,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 1:00,2017,3,6,1,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 2:00,2017,3,6,2,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 3:00,2017,3,6,3,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 4:00,2017,3,6,4,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 5:00,2017,3,6,5,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 6:00,2017,3,6,6,29,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 7:00,2017,3,6,7,35,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 8:00,2017,3,6,8,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 9:00,2017,3,6,9,42,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 10:00,2017,3,6,10,39,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 11:00,2017,3,6,11,30,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 12:00,2017,3,6,12,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 13:00,2017,3,6,13,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 14:00,2017,3,6,14,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 15:00,2017,3,6,15,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 16:00,2017,3,6,16,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 17:00,2017,3,6,17,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 18:00,2017,3,6,18,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 19:00,2017,3,6,19,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 20:00,2017,3,6,20,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 21:00,2017,3,6,21,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 22:00,2017,3,6,22,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/6/2017 23:00,2017,3,6,23,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 0:00,2017,3,7,0,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 1:00,2017,3,7,1,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 2:00,2017,3,7,2,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 3:00,2017,3,7,3,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 4:00,2017,3,7,4,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 5:00,2017,3,7,5,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 6:00,2017,3,7,6,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 7:00,2017,3,7,7,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 8:00,2017,3,7,8,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 9:00,2017,3,7,9,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 10:00,2017,3,7,10,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 11:00,2017,3,7,11,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 12:00,2017,3,7,12,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 13:00,2017,3,7,13,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 14:00,2017,3,7,14,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 15:00,2017,3,7,15,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 16:00,2017,3,7,16,20,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 17:00,2017,3,7,17,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 18:00,2017,3,7,18,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 19:00,2017,3,7,19,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 20:00,2017,3,7,20,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 21:00,2017,3,7,21,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 22:00,2017,3,7,22,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/7/2017 23:00,2017,3,7,23,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 0:00,2017,3,8,0,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 1:00,2017,3,8,1,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 2:00,2017,3,8,2,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 3:00,2017,3,8,3,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 4:00,2017,3,8,4,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 5:00,2017,3,8,5,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 6:00,2017,3,8,6,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 7:00,2017,3,8,7,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 8:00,2017,3,8,8,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 9:00,2017,3,8,9,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 10:00,2017,3,8,10,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 11:00,2017,3,8,11,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 12:00,2017,3,8,12,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 13:00,2017,3,8,13,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 14:00,2017,3,8,14,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 15:00,2017,3,8,15,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 16:00,2017,3,8,16,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 17:00,2017,3,8,17,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 18:00,2017,3,8,18,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 19:00,2017,3,8,19,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 20:00,2017,3,8,20,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 21:00,2017,3,8,21,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 22:00,2017,3,8,22,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/8/2017 23:00,2017,3,8,23,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 0:00,2017,3,9,0,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 1:00,2017,3,9,1,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 2:00,2017,3,9,2,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 3:00,2017,3,9,3,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 4:00,2017,3,9,4,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 5:00,2017,3,9,5,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 6:00,2017,3,9,6,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 7:00,2017,3,9,7,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 8:00,2017,3,9,8,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 9:00,2017,3,9,9,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 10:00,2017,3,9,10,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 11:00,2017,3,9,11,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 12:00,2017,3,9,12,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 13:00,2017,3,9,13,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 14:00,2017,3,9,14,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 15:00,2017,3,9,15,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 16:00,2017,3,9,16,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 17:00,2017,3,9,17,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 18:00,2017,3,9,18,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 19:00,2017,3,9,19,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 20:00,2017,3,9,20,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 21:00,2017,3,9,21,26,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 22:00,2017,3,9,22,23,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/9/2017 23:00,2017,3,9,23,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 0:00,2017,3,10,0,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 1:00,2017,3,10,1,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 2:00,2017,3,10,2,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 3:00,2017,3,10,3,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 4:00,2017,3,10,4,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 5:00,2017,3,10,5,25,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 6:00,2017,3,10,6,30,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 7:00,2017,3,10,7,28,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 8:00,2017,3,10,8,22,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 9:00,2017,3,10,9,30,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 10:00,2017,3,10,10,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 11:00,2017,3,10,11,37,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 12:00,2017,3,10,12,32,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 13:00,2017,3,10,13,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 14:00,2017,3,10,14,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 15:00,2017,3,10,15,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 16:00,2017,3,10,16,28,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 17:00,2017,3,10,17,33,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 18:00,2017,3,10,18,-999,?g/m?,1 Hr,Missing
Beijing,PM2.5,3/10/2017 19:00,2017,3,10,19,47,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 20:00,2017,3,10,20,51,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 21:00,2017,3,10,21,61,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 22:00,2017,3,10,22,73,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/10/2017 23:00,2017,3,10,23,90,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 0:00,2017,3,11,0,106,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 1:00,2017,3,11,1,116,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 2:00,2017,3,11,2,123,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 3:00,2017,3,11,3,127,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 4:00,2017,3,11,4,98,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 5:00,2017,3,11,5,89,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 6:00,2017,3,11,6,87,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 7:00,2017,3,11,7,86,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 8:00,2017,3,11,8,65,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 9:00,2017,3,11,9,60,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 10:00,2017,3,11,10,52,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 11:00,2017,3,11,11,45,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 12:00,2017,3,11,12,31,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 13:00,2017,3,11,13,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 14:00,2017,3,11,14,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 15:00,2017,3,11,15,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 16:00,2017,3,11,16,16,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 17:00,2017,3,11,17,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 18:00,2017,3,11,18,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 19:00,2017,3,11,19,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 20:00,2017,3,11,20,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 21:00,2017,3,11,21,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 22:00,2017,3,11,22,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/11/2017 23:00,2017,3,11,23,14,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 0:00,2017,3,12,0,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 1:00,2017,3,12,1,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 3:00,2017,3,12,3,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 3:00,2017,3,12,3,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 4:00,2017,3,12,4,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 5:00,2017,3,12,5,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 6:00,2017,3,12,6,30,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 7:00,2017,3,12,7,10,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 8:00,2017,3,12,8,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 9:00,2017,3,12,9,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 10:00,2017,3,12,10,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 11:00,2017,3,12,11,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 12:00,2017,3,12,12,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 13:00,2017,3,12,13,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 14:00,2017,3,12,14,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 15:00,2017,3,12,15,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 16:00,2017,3,12,16,18,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 17:00,2017,3,12,17,15,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 18:00,2017,3,12,18,13,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 19:00,2017,3,12,19,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 20:00,2017,3,12,20,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 21:00,2017,3,12,21,17,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 22:00,2017,3,12,22,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/12/2017 23:00,2017,3,12,23,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 0:00,2017,3,13,0,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 1:00,2017,3,13,1,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 2:00,2017,3,13,2,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 3:00,2017,3,13,3,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 4:00,2017,3,13,4,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 5:00,2017,3,13,5,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 6:00,2017,3,13,6,7,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 7:00,2017,3,13,7,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 8:00,2017,3,13,8,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 9:00,2017,3,13,9,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 10:00,2017,3,13,10,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 11:00,2017,3,13,11,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 12:00,2017,3,13,12,3,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 13:00,2017,3,13,13,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 14:00,2017,3,13,14,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 15:00,2017,3,13,15,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 16:00,2017,3,13,16,4,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 17:00,2017,3,13,17,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 18:00,2017,3,13,18,11,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 19:00,2017,3,13,19,19,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 20:00,2017,3,13,20,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 21:00,2017,3,13,21,21,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 22:00,2017,3,13,22,26,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/13/2017 23:00,2017,3,13,23,41,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 0:00,2017,3,14,0,24,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 1:00,2017,3,14,1,12,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 2:00,2017,3,14,2,8,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 3:00,2017,3,14,3,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 4:00,2017,3,14,4,5,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 5:00,2017,3,14,5,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 6:00,2017,3,14,6,6,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 7:00,2017,3,14,7,9,?g/m?,1 Hr,Valid
Beijing,PM2.5,3/14/2017 8:00,2017,3,14,8,13,?g/m?,1 Hr,Valid
